company,column,source,is_real
Golden Agri-Res.,esg_g_cagr,calibrated,no
Golden Agri-Res.,esg_g_today,calibrated,no
Golden Agri-Res.,esg_s_cagr,calibrated,no
Golden Agri-Res.,esg_s_today,calibrated,no
Golden Agri-Res.,esg_score_5yr_ago,calibrated,no
Golden Agri-Res.,esg_score_today,calibrated,no
Golden Agri-Res.,exec_turnover_12mo,calibrated,no
Golden Agri-Res.,green_capex_pct,calibrated,no
Golden Agri-Res.,green_capex_pct_trend,calibrated,no
Golden Agri-Res.,hires_6mo,calibrated,no
Golden Agri-Res.,hires_growth,calibrated,no
Golden Agri-Res.,hires_per_m_rev,calibrated,no
Golden Agri-Res.,hires_prev_6mo,calibrated,no
Golden Agri-Res.,insider_sell_ratio,calibrated,no
Golden Agri-Res.,labour_controversy_12mo,calibrated,no
Golden Agri-Res.,litigation_actions_12mo,calibrated,no
Golden Agri-Res.,pb_ratio,calibrated,no
Golden Agri-Res.,pe_ratio,calibrated,no
Golden Agri-Res.,renewable_pct,calibrated,no
Golden Agri-Res.,renewable_pct_trend,calibrated,no
Golden Agri-Res.,rev_growth_yoy,calibrated,no
Golden Agri-Res.,revenue_usd_b,calibrated,no
Golden Agri-Res.,say_do_confidence,calibrated,no
Golden Agri-Res.,say_do_gap,calibrated,no
Golden Agri-Res.,sector,calibrated,no
Golden Agri-Res.,sentiment_score,calibrated,no
Golden Agri-Res.,sentiment_trend,calibrated,no
Golden Agri-Res.,stated_commitments,calibrated,no
Golden Agri-Res.,ticker,calibrated,no
First Resources,ai_earnings_mentions,calibrated,no
First Resources,ai_job_pct,calibrated,no
First Resources,ai_patent_count,calibrated,no
First Resources,board_independence_pct,calibrated,no
First Resources,board_independence_pct_trend,calibrated,no
First Resources,claim_articles_12mo,calibrated,no
First Resources,claim_share,calibrated,no
First Resources,claims_source,calibrated,no
First Resources,company,calibrated,no
First Resources,company_stage,calibrated,no
First Resources,controversy_flags_12mo,calibrated,no
First Resources,controversy_flags_e,calibrated,no
First Resources,controversy_flags_g,calibrated,no
First Resources,controversy_flags_s,calibrated,no
First Resources,controversy_intensity_e,calibrated,no
First Resources,controversy_intensity_g,calibrated,no
First Resources,controversy_intensity_s,calibrated,no
First Resources,country,calibrated,no
First Resources,data_source,calibrated,no
First Resources,diversity_women_pct,calibrated,no
First Resources,diversity_women_pct_trend,calibrated,no
First Resources,emissions_intensity,calibrated,no
First Resources,emissions_intensity_trend,calibrated,no
First Resources,employee_sentiment_trend,calibrated,no
First Resources,env_fines_12mo,calibrated,no
First Resources,esg_cagr_5yr,calibrated,no
First Resources,esg_e_cagr,calibrated,no
First Resources,esg_e_today,calibrated,no
First Resources,esg_g_cagr,calibrated,no
First Resources,esg_g_today,calibrated,no
First Resources,esg_s_cagr,calibrated,no
First Resources,esg_s_today,calibrated,no
First Resources,esg_score_5yr_ago,calibrated,no
First Resources,esg_score_today,calibrated,no
First Resources,exec_turnover_12mo,calibrated,no
First Resources,green_capex_pct,calibrated,no
First Resources,green_capex_pct_trend,calibrated,no
First Resources,hires_6mo,calibrated,no
First Resources,hires_growth,calibrated,no
First Resources,hires_per_m_rev,calibrated,no
First Resources,hires_prev_6mo,calibrated,no
First Resources,insider_sell_ratio,calibrated,no
First Resources,labour_controversy_12mo,calibrated,no
First Resources,litigation_actions_12mo,calibrated,no
First Resources,pb_ratio,calibrated,no
First Resources,pe_ratio,calibrated,no
First Resources,renewable_pct,calibrated,no
First Resources,renewable_pct_trend,calibrated,no
First Resources,rev_growth_yoy,calibrated,no
First Resources,revenue_usd_b,calibrated,no
First Resources,say_do_confidence,calibrated,no
First Resources,say_do_gap,calibrated,no
First Resources,sector,calibrated,no
First Resources,sentiment_score,calibrated,no
First Resources,sentiment_trend,calibrated,no
First Resources,stated_commitments,calibrated,no
First Resources,ticker,calibrated,no
Bumi Resources,ai_earnings_mentions,calibrated,no
Bumi Resources,ai_job_pct,calibrated,no
Bumi Resources,ai_patent_count,calibrated,no
Bumi Resources,board_independence_pct,calibrated,no
Bumi Resources,board_independence_pct_trend,calibrated,no
Bumi Resources,claim_articles_12mo,calibrated,no
Bumi Resources,claim_share,calibrated,no
Bumi Resources,claims_source,calibrated,no
Bumi Resources,company,calibrated,no
Bumi Resources,company_stage,calibrated,no
Bumi Resources,controversy_flags_12mo,calibrated,no
Bumi Resources,controversy_flags_e,calibrated,no
Bumi Resources,controversy_flags_g,calibrated,no
Bumi Resources,controversy_flags_s,calibrated,no
Bumi Resources,controversy_intensity_e,calibrated,no
Bumi Resources,controversy_intensity_g,calibrated,no
Bumi Resources,controversy_intensity_s,calibrated,no
Bumi Resources,country,calibrated,no
Bumi Resources,data_source,calibrated,no
Bumi Resources,diversity_women_pct,calibrated,no
Bumi Resources,diversity_women_pct_trend,calibrated,no
Bumi Resources,emissions_intensity,calibrated,no
Bumi Resources,emissions_intensity_trend,calibrated,no
Bumi Resources,employee_sentiment_trend,calibrated,no
Bumi Resources,env_fines_12mo,calibrated,no
Bumi Resources,esg_cagr_5yr,calibrated,no
Bumi Resources,esg_e_cagr,calibrated,no
Bumi Resources,esg_e_today,calibrated,no
Bumi Resources,esg_g_cagr,calibrated,no
Bumi Resources,esg_g_today,calibrated,no
Bumi Resources,esg_s_cagr,calibrated,no
Bumi Resources,esg_s_today,calibrated,no
Bumi Resources,esg_score_5yr_ago,calibrated,no
Bumi Resources,esg_score_today,calibrated,no
Bumi Resources,exec_turnover_12mo,calibrated,no
Bumi Resources,green_capex_pct,calibrated,no
Bumi Resources,green_capex_pct_trend,calibrated,no
Bumi Resources,hires_6mo,calibrated,no
Bumi Resources,hires_growth,calibrated,no
Bumi Resources,hires_per_m_rev,calibrated,no
Bumi Resources,hires_prev_6mo,calibrated,no
Bumi Resources,insider_sell_ratio,calibrated,no
Bumi Resources,labour_controversy_12mo,calibrated,no
Bumi Resources,litigation_actions_12mo,calibrated,no
Bumi Resources,pb_ratio,calibrated,no
Bumi Resources,pe_ratio,calibrated,no
Bumi Resources,renewable_pct,calibrated,no
Bumi Resources,renewable_pct_trend,calibrated,no
Bumi Resources,rev_growth_yoy,calibrated,no
Bumi Resources,revenue_usd_b,calibrated,no
Bumi Resources,say_do_confidence,calibrated,no
Bumi Resources,say_do_gap,calibrated,no
Bumi Resources,sector,calibrated,no
Bumi Resources,sentiment_score,calibrated,no
Bumi Resources,sentiment_trend,calibrated,no
Bumi Resources,stated_commitments,calibrated,no
Bumi Resources,ticker,calibrated,no
Gulf Energy Development,ai_earnings_mentions,calibrated,no
Gulf Energy Development,ai_job_pct,calibrated,no
Gulf Energy Development,ai_patent_count,calibrated,no
Gulf Energy Development,board_independence_pct,calibrated,no
Gulf Energy Development,board_independence_pct_trend,calibrated,no
Gulf Energy Development,claim_articles_12mo,calibrated,no
Gulf Energy Development,claim_share,calibrated,no
Gulf Energy Development,claims_source,calibrated,no
Gulf Energy Development,company,calibrated,no
Gulf Energy Development,company_stage,calibrated,no
Gulf Energy Development,controversy_flags_12mo,calibrated,no
Gulf Energy Development,controversy_flags_e,calibrated,no
Gulf Energy Development,controversy_flags_g,calibrated,no
Gulf Energy Development,controversy_flags_s,calibrated,no
Gulf Energy Development,controversy_intensity_e,calibrated,no
Gulf Energy Development,controversy_intensity_g,calibrated,no
Gulf Energy Development,controversy_intensity_s,calibrated,no
Gulf Energy Development,country,calibrated,no
Gulf Energy Development,data_source,calibrated,no
Gulf Energy Development,diversity_women_pct,calibrated,no
Gulf Energy Development,diversity_women_pct_trend,calibrated,no
Gulf Energy Development,emissions_intensity,calibrated,no
Gulf Energy Development,emissions_intensity_trend,calibrated,no
Gulf Energy Development,employee_sentiment_trend,calibrated,no
Gulf Energy Development,env_fines_12mo,calibrated,no
Gulf Energy Development,esg_cagr_5yr,calibrated,no
Gulf Energy Development,esg_e_cagr,calibrated,no
Gulf Energy Development,esg_e_today,calibrated,no
Gulf Energy Development,esg_g_cagr,calibrated,no
Gulf Energy Development,esg_g_today,calibrated,no
Gulf Energy Development,esg_s_cagr,calibrated,no
Gulf Energy Development,esg_s_today,calibrated,no
Gulf Energy Development,esg_score_5yr_ago,calibrated,no
Gulf Energy Development,esg_score_today,calibrated,no
Gulf Energy Development,exec_turnover_12mo,calibrated,no
Gulf Energy Development,green_capex_pct,calibrated,no
Gulf Energy Development,green_capex_pct_trend,calibrated,no
Gulf Energy Development,hires_6mo,calibrated,no
Gulf Energy Development,hires_growth,calibrated,no
Gulf Energy Development,hires_per_m_rev,calibrated,no
Gulf Energy Development,hires_prev_6mo,calibrated,no
Gulf Energy Development,insider_sell_ratio,calibrated,no
Gulf Energy Development,labour_controversy_12mo,calibrated,no
Gulf Energy Development,litigation_actions_12mo,calibrated,no
Gulf Energy Development,pb_ratio,calibrated,no
Gulf Energy Development,pe_ratio,calibrated,no
Gulf Energy Development,renewable_pct,calibrated,no
Gulf Energy Development,renewable_pct_trend,calibrated,no
Gulf Energy Development,rev_growth_yoy,calibrated,no
Gulf Energy Development,revenue_usd_b,calibrated,no
Gulf Energy Development,say_do_confidence,calibrated,no
Gulf Energy Development,say_do_gap,calibrated,no
Gulf Energy Development,sector,calibrated,no
Gulf Energy Development,sentiment_score,calibrated,no
Gulf Energy Development,sentiment_trend,calibrated,no
Gulf Energy Development,stated_commitments,calibrated,no
Gulf Energy Development,ticker,calibrated,no
B.Grimm Power,ai_earnings_mentions,calibrated,no
B.Grimm Power,ai_job_pct,calibrated,no
B.Grimm Power,ai_patent_count,calibrated,no
B.Grimm Power,board_independence_pct,calibrated,no
B.Grimm Power,board_independence_pct_trend,calibrated,no
B.Grimm Power,claim_articles_12mo,calibrated,no
B.Grimm Power,claim_share,calibrated,no
B.Grimm Power,claims_source,calibrated,no
B.Grimm Power,company,calibrated,no
B.Grimm Power,company_stage,calibrated,no
B.Grimm Power,controversy_flags_12mo,calibrated,no
B.Grimm Power,controversy_flags_e,calibrated,no
B.Grimm Power,controversy_flags_g,calibrated,no
B.Grimm Power,controversy_flags_s,calibrated,no
B.Grimm Power,controversy_intensity_e,calibrated,no
B.Grimm Power,controversy_intensity_g,calibrated,no
B.Grimm Power,controversy_intensity_s,calibrated,no
B.Grimm Power,country,calibrated,no
B.Grimm Power,data_source,calibrated,no
B.Grimm Power,diversity_women_pct,calibrated,no
B.Grimm Power,diversity_women_pct_trend,calibrated,no
B.Grimm Power,emissions_intensity,calibrated,no
B.Grimm Power,emissions_intensity_trend,calibrated,no
B.Grimm Power,employee_sentiment_trend,calibrated,no
B.Grimm Power,env_fines_12mo,calibrated,no
B.Grimm Power,esg_cagr_5yr,calibrated,no
B.Grimm Power,esg_e_cagr,calibrated,no
B.Grimm Power,esg_e_today,calibrated,no
B.Grimm Power,esg_g_cagr,calibrated,no
B.Grimm Power,esg_g_today,calibrated,no
B.Grimm Power,esg_s_cagr,calibrated,no
B.Grimm Power,esg_s_today,calibrated,no
B.Grimm Power,esg_score_5yr_ago,calibrated,no
B.Grimm Power,esg_score_today,calibrated,no
B.Grimm Power,exec_turnover_12mo,calibrated,no
B.Grimm Power,green_capex_pct,calibrated,no
B.Grimm Power,green_capex_pct_trend,calibrated,no
B.Grimm Power,hires_6mo,calibrated,no
B.Grimm Power,hires_growth,calibrated,no
B.Grimm Power,hires_per_m_rev,calibrated,no
B.Grimm Power,hires_prev_6mo,calibrated,no
B.Grimm Power,insider_sell_ratio,calibrated,no
B.Grimm Power,labour_controversy_12mo,calibrated,no
B.Grimm Power,litigation_actions_12mo,calibrated,no
B.Grimm Power,pb_ratio,calibrated,no
B.Grimm Power,pe_ratio,calibrated,no
B.Grimm Power,renewable_pct,calibrated,no
B.Grimm Power,renewable_pct_trend,calibrated,no
B.Grimm Power,rev_growth_yoy,calibrated,no
B.Grimm Power,revenue_usd_b,calibrated,no
B.Grimm Power,say_do_confidence,calibrated,no
B.Grimm Power,say_do_gap,calibrated,no
B.Grimm Power,sector,calibrated,no
B.Grimm Power,sentiment_score,calibrated,no
B.Grimm Power,sentiment_trend,calibrated,no
B.Grimm Power,stated_commitments,calibrated,no
B.Grimm Power,ticker,calibrated,no
Pertamina Geothermal,ai_earnings_mentions,calibrated,no
Pertamina Geothermal,ai_job_pct,calibrated,no
Pertamina Geothermal,ai_patent_count,calibrated,no
Pertamina Geothermal,board_independence_pct,calibrated,no
Pertamina Geothermal,board_independence_pct_trend,calibrated,no
Pertamina Geothermal,claim_articles_12mo,calibrated,no
Pertamina Geothermal,claim_share,calibrated,no
Pertamina Geothermal,claims_source,calibrated,no
Pertamina Geothermal,company,calibrated,no
Pertamina Geothermal,company_stage,calibrated,no
Pertamina Geothermal,controversy_flags_12mo,calibrated,no
Pertamina Geothermal,controversy_flags_e,calibrated,no
Pertamina Geothermal,controversy_flags_g,calibrated,no
Pertamina Geothermal,controversy_flags_s,calibrated,no
Pertamina Geothermal,controversy_intensity_e,calibrated,no
Pertamina Geothermal,controversy_intensity_g,calibrated,no
Pertamina Geothermal,controversy_intensity_s,calibrated,no
Pertamina Geothermal,country,calibrated,no
Pertamina Geothermal,data_source,calibrated,no
Pertamina Geothermal,diversity_women_pct,calibrated,no
Pertamina Geothermal,diversity_women_pct_trend,calibrated,no
Pertamina Geothermal,emissions_intensity,calibrated,no
Pertamina Geothermal,emissions_intensity_trend,calibrated,no
Pertamina Geothermal,employee_sentiment_trend,calibrated,no
Pertamina Geothermal,env_fines_12mo,calibrated,no
Pertamina Geothermal,esg_cagr_5yr,calibrated,no
Pertamina Geothermal,esg_e_cagr,calibrated,no
Pertamina Geothermal,esg_e_today,calibrated,no
Pertamina Geothermal,esg_g_cagr,calibrated,no
Pertamina Geothermal,esg_g_today,calibrated,no
Pertamina Geothermal,esg_s_cagr,calibrated,no
Pertamina Geothermal,esg_s_today,calibrated,no
Pertamina Geothermal,esg_score_5yr_ago,calibrated,no
Pertamina Geothermal,esg_score_today,calibrated,no
Pertamina Geothermal,exec_turnover_12mo,calibrated,no
Pertamina Geothermal,green_capex_pct,calibrated,no
Pertamina Geothermal,green_capex_pct_trend,calibrated,no
Pertamina Geothermal,hires_6mo,calibrated,no
Pertamina Geothermal,hires_growth,calibrated,no
Pertamina Geothermal,hires_per_m_rev,calibrated,no
Pertamina Geothermal,hires_prev_6mo,calibrated,no
Pertamina Geothermal,insider_sell_ratio,calibrated,no
Pertamina Geothermal,labour_controversy_12mo,calibrated,no
Pertamina Geothermal,litigation_actions_12mo,calibrated,no
Pertamina Geothermal,pb_ratio,calibrated,no
Pertamina Geothermal,pe_ratio,calibrated,no
Pertamina Geothermal,renewable_pct,calibrated,no
Pertamina Geothermal,renewable_pct_trend,calibrated,no
Pertamina Geothermal,rev_growth_yoy,calibrated,no
Pertamina Geothermal,revenue_usd_b,calibrated,no
Pertamina Geothermal,say_do_confidence,calibrated,no
Pertamina Geothermal,say_do_gap,calibrated,no
Pertamina Geothermal,sector,calibrated,no
Pertamina Geothermal,sentiment_score,calibrated,no
Pertamina Geothermal,sentiment_trend,calibrated,no
Pertamina Geothermal,stated_commitments,calibrated,no
Pertamina Geothermal,ticker,calibrated,no
PTT Public,ai_earnings_mentions,calibrated,no
PTT Public,ai_job_pct,calibrated,no
PTT Public,ai_patent_count,calibrated,no
PTT Public,board_independence_pct,calibrated,no
PTT Public,board_independence_pct_trend,calibrated,no
PTT Public,claim_articles_12mo,calibrated,no
PTT Public,claim_share,calibrated,no
PTT Public,claims_source,calibrated,no
PTT Public,company,calibrated,no
PTT Public,company_stage,calibrated,no
PTT Public,controversy_flags_12mo,calibrated,no
PTT Public,controversy_flags_e,calibrated,no
PTT Public,controversy_flags_g,calibrated,no
PTT Public,controversy_flags_s,calibrated,no
PTT Public,controversy_intensity_e,calibrated,no
PTT Public,controversy_intensity_g,calibrated,no
PTT Public,controversy_intensity_s,calibrated,no
PTT Public,country,calibrated,no
PTT Public,data_source,calibrated,no
PTT Public,diversity_women_pct,calibrated,no
PTT Public,diversity_women_pct_trend,calibrated,no
PTT Public,emissions_intensity,calibrated,no
PTT Public,emissions_intensity_trend,calibrated,no
PTT Public,employee_sentiment_trend,calibrated,no
PTT Public,env_fines_12mo,calibrated,no
PTT Public,esg_cagr_5yr,calibrated,no
PTT Public,esg_e_cagr,calibrated,no
PTT Public,esg_e_today,calibrated,no
PTT Public,esg_g_cagr,calibrated,no
PTT Public,esg_g_today,calibrated,no
PTT Public,esg_s_cagr,calibrated,no
PTT Public,esg_s_today,calibrated,no
PTT Public,esg_score_5yr_ago,calibrated,no
PTT Public,esg_score_today,calibrated,no
PTT Public,exec_turnover_12mo,calibrated,no
PTT Public,green_capex_pct,calibrated,no
PTT Public,green_capex_pct_trend,calibrated,no
PTT Public,hires_6mo,calibrated,no
PTT Public,hires_growth,calibrated,no
PTT Public,hires_per_m_rev,calibrated,no
PTT Public,hires_prev_6mo,calibrated,no
PTT Public,insider_sell_ratio,calibrated,no
PTT Public,labour_controversy_12mo,calibrated,no
PTT Public,litigation_actions_12mo,calibrated,no
PTT Public,pb_ratio,calibrated,no
PTT Public,pe_ratio,calibrated,no
PTT Public,renewable_pct,calibrated,no
PTT Public,renewable_pct_trend,calibrated,no
PTT Public,rev_growth_yoy,calibrated,no
PTT Public,revenue_usd_b,calibrated,no
PTT Public,say_do_confidence,calibrated,no
PTT Public,say_do_gap,calibrated,no
PTT Public,sector,calibrated,no
PTT Public,sentiment_score,calibrated,no
PTT Public,sentiment_trend,calibrated,no
PTT Public,stated_commitments,calibrated,no
PTT Public,ticker,calibrated,no
Petronas Chemicals,ai_earnings_mentions,calibrated,no
Petronas Chemicals,ai_job_pct,calibrated,no
Petronas Chemicals,ai_patent_count,calibrated,no
Petronas Chemicals,board_independence_pct,calibrated,no
Petronas Chemicals,board_independence_pct_trend,calibrated,no
Petronas Chemicals,claim_articles_12mo,calibrated,no
Petronas Chemicals,claim_share,calibrated,no
Petronas Chemicals,claims_source,calibrated,no
Petronas Chemicals,company,calibrated,no
Petronas Chemicals,company_stage,calibrated,no
Petronas Chemicals,controversy_flags_12mo,calibrated,no
Petronas Chemicals,controversy_flags_e,calibrated,no
Petronas Chemicals,controversy_flags_g,calibrated,no
Petronas Chemicals,controversy_flags_s,calibrated,no
Petronas Chemicals,controversy_intensity_e,calibrated,no
Petronas Chemicals,controversy_intensity_g,calibrated,no
Petronas Chemicals,controversy_intensity_s,calibrated,no
Petronas Chemicals,country,calibrated,no
Petronas Chemicals,data_source,calibrated,no
Petronas Chemicals,diversity_women_pct,calibrated,no
Petronas Chemicals,diversity_women_pct_trend,calibrated,no
Petronas Chemicals,emissions_intensity,calibrated,no
Petronas Chemicals,emissions_intensity_trend,calibrated,no
Petronas Chemicals,employee_sentiment_trend,calibrated,no
Petronas Chemicals,env_fines_12mo,calibrated,no
Petronas Chemicals,esg_cagr_5yr,calibrated,no
Petronas Chemicals,esg_e_cagr,calibrated,no
Petronas Chemicals,esg_e_today,calibrated,no
Petronas Chemicals,esg_g_cagr,calibrated,no
Petronas Chemicals,esg_g_today,calibrated,no
Petronas Chemicals,esg_s_cagr,calibrated,no
Petronas Chemicals,esg_s_today,calibrated,no
Petronas Chemicals,esg_score_5yr_ago,calibrated,no
Petronas Chemicals,esg_score_today,calibrated,no
Petronas Chemicals,exec_turnover_12mo,calibrated,no
Petronas Chemicals,green_capex_pct,calibrated,no
Petronas Chemicals,green_capex_pct_trend,calibrated,no
Petronas Chemicals,hires_6mo,calibrated,no
Petronas Chemicals,hires_growth,calibrated,no
Petronas Chemicals,hires_per_m_rev,calibrated,no
Petronas Chemicals,hires_prev_6mo,calibrated,no
Petronas Chemicals,insider_sell_ratio,calibrated,no
Petronas Chemicals,labour_controversy_12mo,calibrated,no
Petronas Chemicals,litigation_actions_12mo,calibrated,no
Petronas Chemicals,pb_ratio,calibrated,no
Petronas Chemicals,pe_ratio,calibrated,no
Petronas Chemicals,renewable_pct,calibrated,no
Petronas Chemicals,renewable_pct_trend,calibrated,no
Petronas Chemicals,rev_growth_yoy,calibrated,no
Petronas Chemicals,revenue_usd_b,calibrated,no
Petronas Chemicals,say_do_confidence,calibrated,no
Petronas Chemicals,say_do_gap,calibrated,no
Petronas Chemicals,sector,calibrated,no
Petronas Chemicals,sentiment_score,calibrated,no
Petronas Chemicals,sentiment_trend,calibrated,no
Petronas Chemicals,stated_commitments,calibrated,no
Petronas Chemicals,ticker,calibrated,no
Semen Indonesia,ai_earnings_mentions,calibrated,no
Semen Indonesia,ai_job_pct,calibrated,no
Semen Indonesia,ai_patent_count,calibrated,no
Semen Indonesia,board_independence_pct,calibrated,no
Semen Indonesia,board_independence_pct_trend,calibrated,no
Semen Indonesia,claim_articles_12mo,calibrated,no
Semen Indonesia,claim_share,calibrated,no
Semen Indonesia,claims_source,calibrated,no
Semen Indonesia,company,calibrated,no
Semen Indonesia,company_stage,calibrated,no
Semen Indonesia,controversy_flags_12mo,calibrated,no
Semen Indonesia,controversy_flags_e,calibrated,no
Semen Indonesia,controversy_flags_g,calibrated,no
Semen Indonesia,controversy_flags_s,calibrated,no
Semen Indonesia,controversy_intensity_e,calibrated,no
Semen Indonesia,controversy_intensity_g,calibrated,no
Semen Indonesia,controversy_intensity_s,calibrated,no
Semen Indonesia,country,calibrated,no
Semen Indonesia,data_source,calibrated,no
Semen Indonesia,diversity_women_pct,calibrated,no
Semen Indonesia,diversity_women_pct_trend,calibrated,no
Semen Indonesia,emissions_intensity,calibrated,no
Semen Indonesia,emissions_intensity_trend,calibrated,no
Semen Indonesia,employee_sentiment_trend,calibrated,no
Semen Indonesia,env_fines_12mo,calibrated,no
Semen Indonesia,esg_cagr_5yr,calibrated,no
Semen Indonesia,esg_e_cagr,calibrated,no
Semen Indonesia,esg_e_today,calibrated,no
Semen Indonesia,esg_g_cagr,calibrated,no
Semen Indonesia,esg_g_today,calibrated,no
Semen Indonesia,esg_s_cagr,calibrated,no
Semen Indonesia,esg_s_today,calibrated,no
Semen Indonesia,esg_score_5yr_ago,calibrated,no
Semen Indonesia,esg_score_today,calibrated,no
Semen Indonesia,exec_turnover_12mo,calibrated,no
Semen Indonesia,green_capex_pct,calibrated,no
Semen Indonesia,green_capex_pct_trend,calibrated,no
Semen Indonesia,hires_6mo,calibrated,no
Semen Indonesia,hires_growth,calibrated,no
Semen Indonesia,hires_per_m_rev,calibrated,no
Semen Indonesia,hires_prev_6mo,calibrated,no
Semen Indonesia,insider_sell_ratio,calibrated,no
Semen Indonesia,labour_controversy_12mo,calibrated,no
Semen Indonesia,litigation_actions_12mo,calibrated,no
Semen Indonesia,pb_ratio,calibrated,no
Semen Indonesia,pe_ratio,calibrated,no
Semen Indonesia,renewable_pct,calibrated,no
Semen Indonesia,renewable_pct_trend,calibrated,no
Semen Indonesia,rev_growth_yoy,calibrated,no
Semen Indonesia,revenue_usd_b,calibrated,no
Semen Indonesia,say_do_confidence,calibrated,no
Semen Indonesia,say_do_gap,calibrated,no
Semen Indonesia,sector,calibrated,no
Semen Indonesia,sentiment_score,calibrated,no
Semen Indonesia,sentiment_trend,calibrated,no
Semen Indonesia,stated_commitments,calibrated,no
Semen Indonesia,ticker,calibrated,no
Sembcorp Industries,ai_earnings_mentions,calibrated,no
Sembcorp Industries,ai_job_pct,calibrated,no
Sembcorp Industries,ai_patent_count,calibrated,no
Sembcorp Industries,board_independence_pct,calibrated,no
Sembcorp Industries,board_independence_pct_trend,calibrated,no
Sembcorp Industries,claim_articles_12mo,calibrated,no
Sembcorp Industries,claim_share,calibrated,no
Sembcorp Industries,claims_source,calibrated,no
Sembcorp Industries,company,calibrated,no
Sembcorp Industries,company_stage,calibrated,no
Sembcorp Industries,controversy_flags_12mo,calibrated,no
Sembcorp Industries,controversy_flags_e,calibrated,no
Sembcorp Industries,controversy_flags_g,calibrated,no
Sembcorp Industries,controversy_flags_s,calibrated,no
Sembcorp Industries,controversy_intensity_e,calibrated,no
Sembcorp Industries,controversy_intensity_g,calibrated,no
Sembcorp Industries,controversy_intensity_s,calibrated,no
Sembcorp Industries,country,calibrated,no
Sembcorp Industries,data_source,calibrated,no
Sembcorp Industries,diversity_women_pct,calibrated,no
Sembcorp Industries,diversity_women_pct_trend,calibrated,no
Sembcorp Industries,emissions_intensity,calibrated,no
Sembcorp Industries,emissions_intensity_trend,calibrated,no
Sembcorp Industries,employee_sentiment_trend,calibrated,no
Sembcorp Industries,env_fines_12mo,calibrated,no
Sembcorp Industries,esg_cagr_5yr,calibrated,no
Sembcorp Industries,esg_e_cagr,calibrated,no
Sembcorp Industries,esg_e_today,calibrated,no
Sembcorp Industries,esg_g_cagr,calibrated,no
Sembcorp Industries,esg_g_today,calibrated,no
Sembcorp Industries,esg_s_cagr,calibrated,no
Sembcorp Industries,esg_s_today,calibrated,no
Sembcorp Industries,esg_score_5yr_ago,calibrated,no
Sembcorp Industries,esg_score_today,calibrated,no
Sembcorp Industries,exec_turnover_12mo,calibrated,no
Sembcorp Industries,green_capex_pct,calibrated,no
Sembcorp Industries,green_capex_pct_trend,calibrated,no
Sembcorp Industries,hires_6mo,calibrated,no
Sembcorp Industries,hires_growth,calibrated,no
Sembcorp Industries,hires_per_m_rev,calibrated,no
Sembcorp Industries,hires_prev_6mo,calibrated,no
Sembcorp Industries,insider_sell_ratio,calibrated,no
Sembcorp Industries,labour_controversy_12mo,calibrated,no
Sembcorp Industries,litigation_actions_12mo,calibrated,no
Sembcorp Industries,pb_ratio,calibrated,no
Sembcorp Industries,pe_ratio,calibrated,no
Sembcorp Industries,renewable_pct,calibrated,no
Sembcorp Industries,renewable_pct_trend,calibrated,no
Sembcorp Industries,rev_growth_yoy,calibrated,no
Sembcorp Industries,revenue_usd_b,calibrated,no
Sembcorp Industries,say_do_confidence,calibrated,no
Sembcorp Industries,say_do_gap,calibrated,no
Sembcorp Industries,sector,calibrated,no
Sembcorp Industries,sentiment_score,calibrated,no
Sembcorp Industries,sentiment_trend,calibrated,no
Sembcorp Industries,stated_commitments,calibrated,no
Sembcorp Industries,ticker,calibrated,no
Techcombank,ai_earnings_mentions,calibrated,no
Techcombank,ai_job_pct,calibrated,no
Techcombank,ai_patent_count,calibrated,no
Techcombank,board_independence_pct,calibrated,no
Techcombank,board_independence_pct_trend,calibrated,no
Techcombank,claim_articles_12mo,calibrated,no
Techcombank,claim_share,calibrated,no
Techcombank,claims_source,calibrated,no
Techcombank,company,calibrated,no
Techcombank,company_stage,calibrated,no
Techcombank,controversy_flags_12mo,calibrated,no
Techcombank,controversy_flags_e,calibrated,no
Techcombank,controversy_flags_g,calibrated,no
Techcombank,controversy_flags_s,calibrated,no
Techcombank,controversy_intensity_e,calibrated,no
Techcombank,controversy_intensity_g,calibrated,no
Techcombank,controversy_intensity_s,calibrated,no
Techcombank,country,calibrated,no
Techcombank,data_source,calibrated,no
Techcombank,diversity_women_pct,calibrated,no
Techcombank,diversity_women_pct_trend,calibrated,no
Techcombank,emissions_intensity,calibrated,no
Techcombank,emissions_intensity_trend,calibrated,no
Techcombank,employee_sentiment_trend,calibrated,no
Techcombank,env_fines_12mo,calibrated,no
Techcombank,esg_cagr_5yr,calibrated,no
Techcombank,esg_e_cagr,calibrated,no
Techcombank,esg_e_today,calibrated,no
Techcombank,esg_g_cagr,calibrated,no
Techcombank,esg_g_today,calibrated,no
Techcombank,esg_s_cagr,calibrated,no
Techcombank,esg_s_today,calibrated,no
Techcombank,esg_score_5yr_ago,calibrated,no
Techcombank,esg_score_today,calibrated,no
Techcombank,exec_turnover_12mo,calibrated,no
Techcombank,green_capex_pct,calibrated,no
Techcombank,green_capex_pct_trend,calibrated,no
Techcombank,hires_6mo,calibrated,no
Techcombank,hires_growth,calibrated,no
Techcombank,hires_per_m_rev,calibrated,no
Techcombank,hires_prev_6mo,calibrated,no
Techcombank,insider_sell_ratio,calibrated,no
